codigo,ccaa,prov,mun,censo,perc_escrutado,votantes,part,validos,blancos,nulos,Bildu,BNG,CC,COMP,Cs,ERC,FR,GBAI,JxC,MAR,NA+,NCa,Otros,PACMA,PNV,PP,PRC,PSOE,UP,VOX
21001,Andalucía,Huelva,Alájar,610,100,480,78.69,461,3,19,0,0,0,0,9.327548806941431,0,0,0,0,0,0,0,1.3015184381778742,0.21691973969631237,0,13.015184381778742,0,47.72234273318872,20.607375271149674,7.158351409978308
21002,Andalucía,Huelva,Aljaraque,15922,77.99,9129,73.51,9009,102,120,0,0,0,0,24.02042402042402,0,0,0,0,0,0,0,0.777000777000777,1.676101676101676,0,12.898212898212899,0,27.306027306027307,15.984015984015985,16.206016206016205
21003,Andalucía,Huelva,El Almendro,677,100,505,74.59,489,3,16,0,0,0,0,5.725971370143149,0,0,0,0,0,0,0,0.6134969325153374,0.20449897750511248,0,4.08997955010225,0,65.6441717791411,18.813905930470348,4.294478527607362
21004,Andalucía,Huelva,Almonaster la Real,1593,100,1114,69.93,1085,16,29,0,0,0,0,8.294930875576037,0,0,0,0,0,0,0,1.6589861751152073,1.3824884792626728,0,12.626728110599078,0,51.705069124423964,14.654377880184331,8.202764976958525
21005,Andalucía,Huelva,Almonte,15697,88.86,8952,64.18,8834,68,118,0,0,0,0,14.851709304958117,0,0,0,0,0,0,0,0.9055920307901291,1.1772696400271678,0,14.919628707267377,0,37.58206927779035,11.082182476794204,18.711795336201043
21006,Andalucía,Huelva,Alosno,3329,100,2307,69.3,2262,20,45,0,0,0,0,9.681697612732096,0,0,0,0,0,0,0,0.8399646330680813,0.9725906277630415,0,10.167992926613616,0,56.18921308576481,14.500442086648983,6.76392572944297
21007,Andalucía,Huelva,Aracena,6318,84.31,3890,73.02,3820,40,70,0,0,0,0,15.078534031413612,0,0,0,0,0,0,0,1.2827225130890052,1.0209424083769634,0,12.879581151832461,0,39.50261780104712,20.18324607329843,9.00523560209424
21008,Andalucía,Huelva,Aroche,2613,58.32,1054,69.16,1039,3,15,0,0,0,0,10.9720885466795,0,0,0,0,0,0,0,0.7699711260827719,0.28873917228103946,0,13.185755534167468,0,60.15399422521656,7.988450433108758,6.352261790182868
21009,Andalucía,Huelva,Arroyomolinos de León,835,100,575,68.86,557,0,18,0,0,0,0,12.567324955116696,0,0,0,0,0,0,0,2.3339317773788153,1.436265709156194,0,13.105924596050269,0,45.960502692998205,16.337522441651707,8.258527827648114
21010,Andalucía,Huelva,Ayamonte,14976,100,9475,63.27,9352,145,123,0,0,0,0,16.37082976903336,0,0,0,0,0,0,0,0.7485029940119761,1.550470487596236,0,18.605645851154833,0,34.9764756201882,13.60136869118905,12.596236099230111
21011,Andalucía,Huelva,Beas,3473,86.44,2153,71.72,2125,14,28,0,0,0,0,13.129411764705882,0,0,0,0,0,0,0,1.1294117647058823,0.4235294117647059,0,15.670588235294117,0,49.78823529411765,8.894117647058824,10.305882352941177
21012,Andalucía,Huelva,Berrocal,286,100,239,83.57,234,4,5,0,0,0,0,7.264957264957265,0,0,0,0,0,0,0,1.2820512820512822,0.42735042735042733,0,29.05982905982906,0,39.743589743589745,18.376068376068375,2.1367521367521367
21013,Andalucía,Huelva,Bollullos Par del Condado,10570,89.44,6500,68.75,6406,62,94,0,0,0,0,14.423977521073994,0,0,0,0,0,0,0,0.8897908211052139,1.4205432407118326,0,17.530440212300967,0,37.33999375585389,15.001561036528255,12.4258507649079
21014,Andalucía,Huelva,Bonares,4065,100,3192,78.52,3148,22,44,0,0,0,0,17.090216010165186,0,0,0,0,0,0,0,1.048284625158831,0.3811944091486658,0,17.376111817026683,0,45.80686149936468,10.991105463786532,6.6073697585768745
21015,Andalucía,Huelva,Cabezas Rubias,654,100,363,55.5,359,8,4,0,0,0,0,11.977715877437326,0,0,0,0,0,0,0,1.9498607242339834,1.1142061281337048,0,8.07799442896936,0,50.69637883008357,13.370473537604457,10.584958217270195
21016,Andalucía,Huelva,Cala,993,100,770,77.54,744,6,26,0,0,0,0,9.946236559139784,0,0,0,0,0,0,0,1.881720430107527,0.5376344086021505,0,8.870967741935484,0,56.854838709677416,12.903225806451612,8.198924731182796
21017,Andalucía,Huelva,Calañas,2325,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
21018,Andalucía,Huelva,El Campillo,1719,100,1167,67.89,1139,9,28,0,0,0,0,10.711150131694469,0,0,0,0,0,0,0,0.35118525021949076,0.2633889376646181,0,12.115891132572433,0,57.155399473222126,13.608428446005268,5.004389815627744
21019,Andalucía,Huelva,Campofrío,584,100,441,75.51,425,10,16,0,0,0,0,6.117647058823529,0,0,0,0,0,0,0,0.23529411764705882,0.23529411764705882,0,10.352941176470589,0,56.23529411764706,16.235294117647058,8.235294117647058
21020,Andalucía,Huelva,Cañaveral de León,353,100,242,68.56,236,3,6,0,0,0,0,8.898305084745763,0,0,0,0,0,0,0,1.271186440677966,0,0,21.1864406779661,0,50,7.627118644067797,9.745762711864407
21021,Andalucía,Huelva,Cartaya,12469,83.07,6863,66.26,6755,67,108,0,0,0,0,18.815692079940785,0,0,0,0,0,0,0,0.7698001480384901,1.2139156180606958,0,15.588452997779422,0,28.40858623242043,10.481125092524056,23.730569948186528
21022,Andalucía,Huelva,Castaño del Robledo,186,100,132,70.97,129,0,3,0,0,0,0,11.627906976744185,0,0,0,0,0,0,0,0.7751937984496124,0.7751937984496124,0,19.37984496124031,0,45.736434108527135,14.728682170542635,6.976744186046512
21023,Andalucía,Huelva,El Cerro de Andévalo,2051,55.83,708,61.83,700,2,8,0,0,0,0,10.571428571428571,0,0,0,0,0,0,0,1,1.1428571428571428,0,15.857142857142858,0,53.285714285714285,13.714285714285714,4.142857142857143
21024,Andalucía,Huelva,Corteconcepción,466,100,355,76.18,341,4,14,0,0,0,0,6.451612903225806,0,0,0,0,0,0,0,0.2932551319648094,0.8797653958944281,0,12.316715542521994,0,50.43988269794721,21.407624633431084,7.038123167155425
21025,Andalucía,Huelva,Cortegana,3898,100,2765,70.93,2705,39,60,0,0,0,0,10.831792975970425,0,0,0,0,0,0,0,0.7763401109057301,0.5914972273567468,0,26.46950092421442,0,37.818853974122,12.088724584103511,9.981515711645102
21026,Andalucía,Huelva,Cortelazor,253,100,189,74.7,183,1,6,0,0,0,0,21.311475409836067,0,0,0,0,0,0,0,0.546448087431694,0.546448087431694,0,7.103825136612022,0,42.622950819672134,21.311475409836067,6.0109289617486334
21027,Andalucía,Huelva,Cumbres de Enmedio,50,100,40,80,39,0,1,0,0,0,0,5.128205128205129,0,0,0,0,0,0,0,0,0,0,30.76923076923077,0,35.8974358974359,10.256410256410257,17.94871794871795
21028,Andalucía,Huelva,Cumbres de San Bartolomé,370,100,300,81.08,293,1,7,0,0,0,0,30.034129692832764,0,0,0,0,0,0,0,0,0.3412969283276451,0,14.675767918088738,0,44.7098976109215,5.1194539249146755,4.778156996587031
