codigo,ccaa,prov,mun,censo,perc_escrutado,votantes,part,validos,blancos,nulos,Bildu,BNG,CC,COMP,Cs,ERC,FR,GBAI,JxC,MAR,NA+,NCa,Otros,PACMA,PNV,PP,PRC,PSOE,UP,VOX
48001,País Vasco,Bizkaia,Abadiño,5885,100,4359,74.07,4334,35,25,25.08075680664513,0,0,0,3.045685279187817,0,0,0,0,0,0,0,0.3922473465620674,1.222888786340563,27.50346100599908,5.0761421319796955,0,18.48177203507153,16.52053530226119,1.8689432395016152
48002,País Vasco,Bizkaia,Abanto y Ciérvana-Abanto Zierbena,7777,100,6034,77.59,5981,48,53,12.840662096639358,0,0,0,1.521484701554924,0,0,0,0,0,0,0,0.30095301788998496,0.819260993144959,32.101655241598394,2.558100652064872,0,22.989466644373852,24.728306303293763,1.3375689683999332
48003,País Vasco,Bizkaia,Amorebieta-Etxano,14444,100,11233,77.77,11162,43,71,23.06038344382727,0,0,0,1.76491668159828,0,0,0,0,0,0,0,0.4927432359792152,0.8242250492743236,39.777817595413005,2.660813474287762,0,14.647912560473033,15.373588962551514,1.0123633757391148
48004,País Vasco,Bizkaia,Amoroto,326,100,261,80.06,260,3,1,44.61538461538461,0,0,0,0,0,0,0,0,0,0,0,0,0.38461538461538464,50.38461538461539,0,0,0.38461538461538464,3.076923076923077,0
48005,País Vasco,Bizkaia,Arakaldo,113,100,80,70.8,80,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,42.5,0,0,7.5,20,0
48006,País Vasco,Bizkaia,Arantzazu,309,100,265,85.76,265,0,0,41.886792452830186,0,0,0,0,0,0,0,0,0,0,0,0,0.7547169811320755,38.113207547169814,0.37735849056603776,0,5.660377358490566,12.830188679245284,0.37735849056603776
48007,País Vasco,Bizkaia,Munitibar-Arbatzegi Gerrikaitz,385,100,281,72.99,279,1,2,44.80286738351254,0,0,0,0,0,0,0,0,0,0,0,0.35842293906810035,0,44.086021505376344,1.075268817204301,0,1.4336917562724014,7.526881720430108,0.35842293906810035
48008,País Vasco,Bizkaia,Artzentales,615,100,454,73.82,448,4,6,16.517857142857142,0,0,0,0.8928571428571429,0,0,0,0,0,0,0,0.44642857142857145,0.6696428571428571,52.00892857142857,2.455357142857143,0,7.142857142857143,17.410714285714285,1.5625
48009,País Vasco,Bizkaia,Arrankudiaga,772,100,628,81.35,622,2,6,41.157556270096464,0,0,0,1.1254019292604502,0,0,0,0,0,0,0,0,0.6430868167202572,39.549839228295816,1.2861736334405145,0,5.305466237942122,9.967845659163988,0.6430868167202572
48010,País Vasco,Bizkaia,Arrieta,474,100,368,77.64,368,0,0,27.17391304347826,0,0,0,1.0869565217391304,0,0,0,0,0,0,0,0.5434782608695652,0.2717391304347826,52.44565217391305,0,0,2.989130434782609,15.217391304347826,0.2717391304347826
48011,País Vasco,Bizkaia,Arrigorriaga,9655,100,7293,75.54,7251,37,42,16.011584609019447,0,0,0,2.4272514135981242,0,0,0,0,0,0,0,0.5378568473314026,1.130878499517308,32.82305888842918,4.358019583505723,0,19.611088125775755,20.82471383257482,1.7652737553440905
48012,País Vasco,Bizkaia,Bakio,2071,100,1685,81.36,1674,7,11,28.67383512544803,0,0,0,0.5376344086021505,0,0,0,0,0,0,0,0.17921146953405018,0.6571087216248507,49.1636798088411,2.270011947431302,0,5.256869772998805,12.186379928315413,0.6571087216248507
48013,País Vasco,Bizkaia,Barakaldo,79428,99.11,58591,74.43,58130,424,461,7.392052296576638,0,0,0,3.4612076380526404,0,0,0,0,0,0,0,0.583175640805092,1.020127300877344,25.035265783588507,7.340443832788577,0,29.58885257182178,22.429038362291415,2.420436951660072
48014,País Vasco,Bizkaia,Barrika,1242,100,915,73.67,910,4,5,20,0,0,0,3.1868131868131866,0,0,0,0,0,0,0,0.32967032967032966,1.4285714285714286,40.32967032967033,4.615384615384615,0,11.978021978021978,16.703296703296704,0.989010989010989
