codigo,ccaa,prov,mun,censo,perc_escrutado,votantes,part,validos,blancos,nulos,Bildu,BNG,CC,COMP,Cs,ERC,FR,GBAI,JxC,MAR,NA+,NCa,Otros,PACMA,PNV,PP,PRC,PSOE,UP,VOX
10001,Extremadura,Cáceres,Abadía,283,100,233,82.33,232,3,1,0,0,0,0,7.758620689655173,0,0,0,0,0,0,0,0.8620689655172413,0,0,14.655172413793103,0,55.172413793103445,8.189655172413794,12.068965517241379
10002,Extremadura,Cáceres,Abertura,359,100,284,79.11,279,2,5,0,0,0,0,15.412186379928315,0,0,0,0,0,0,0,0,0.7168458781362007,0,19.35483870967742,0,42.65232974910394,10.394265232974911,10.75268817204301
10003,Extremadura,Cáceres,Acebo,540,100,388,71.85,386,4,2,0,0,0,0,8.808290155440414,0,0,0,0,0,0,0,0,0.25906735751295334,0,34.97409326424871,0,33.93782383419689,13.212435233160623,7.772020725388601
10004,Extremadura,Cáceres,Acehúche,690,100,529,76.67,517,8,12,0,0,0,0,11.992263056092844,0,0,0,0,0,0,0,0.19342359767891681,0.19342359767891681,0,23.984526112185687,0,49.90328820116054,3.6750483558994196,8.51063829787234
10005,Extremadura,Cáceres,Aceituna,530,100,407,76.79,384,3,23,0,0,0,0,19.010416666666668,0,0,0,0,0,0,0,0.78125,0.2604166666666667,0,24.739583333333332,0,42.447916666666664,3.3854166666666665,8.59375
10006,Extremadura,Cáceres,Ahigal,1230,100,1006,81.79,995,8,11,0,0,0,0,9.14572864321608,0,0,0,0,0,0,0,0.4020100502512563,0.10050251256281408,0,25.12562814070352,0,49.447236180904525,3.919597989949749,11.055276381909549
10007,Extremadura,Cáceres,Albalá,630,100,513,81.43,507,4,6,0,0,0,0,17.75147928994083,0,0,0,0,0,0,0,0.591715976331361,0,0,35.50295857988166,0,32.34714003944773,1.9723865877712032,11.045364891518737
10008,Extremadura,Cáceres,Alcántara,1291,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10009,Extremadura,Cáceres,Alcollarín,263,100,196,74.52,193,2,3,0,0,0,0,6.7357512953367875,0,0,0,0,0,0,0,0,0,0,46.63212435233161,0,32.12435233160622,4.1450777202072535,9.32642487046632
10010,Extremadura,Cáceres,Alcuéscar,2213,100,1499,67.74,1470,6,29,0,0,0,0,13.877551020408163,0,0,0,0,0,0,0,0.7482993197278912,0.40816326530612246,0,19.931972789115648,0,47.074829931972786,6.462585034013605,11.08843537414966
10011,Extremadura,Cáceres,Aldeacentenera,532,100,439,82.52,435,3,4,0,0,0,0,16.091954022988507,0,0,0,0,0,0,0,0.6896551724137931,0.22988505747126436,0,13.563218390804598,0,54.94252873563219,5.057471264367816,8.735632183908047
10012,Extremadura,Cáceres,Aldea del Cano,564,100,469,83.16,464,1,5,0,0,0,0,11.206896551724139,0,0,0,0,0,0,0,0.21551724137931033,0.646551724137931,0,19.396551724137932,0,51.508620689655174,8.620689655172415,8.189655172413794
10013,Extremadura,Cáceres,La Aldea del Obispo,266,100,203,76.32,202,2,1,0,0,0,0,13.366336633663366,0,0,0,0,0,0,0,0,0.49504950495049505,0,32.17821782178218,0,32.17821782178218,7.425742574257426,13.366336633663366
