codigo,ccaa,prov,mun,censo,perc_escrutado,votantes,part,validos,blancos,nulos,Bildu,BNG,CC,COMP,Cs,ERC,FR,GBAI,JxC,MAR,NA+,NCa,Otros,PACMA,PNV,PP,PRC,PSOE,UP,VOX
42001,Castilla y León,Soria,Abejar,251,100,186,74.1,186,2,0,0,0,0,0,11.290322580645162,0,0,0,0,0,0,0,2.150537634408602,1.075268817204301,0,24.731182795698924,0,40.32258064516129,6.989247311827957,12.365591397849462
42003,Castilla y León,Soria,Adradas,66,100,55,83.33,55,0,0,0,0,0,0,10.909090909090908,0,0,0,0,0,0,0,25.454545454545453,0,0,21.818181818181817,0,23.636363636363637,1.8181818181818181,16.363636363636363
42004,Castilla y León,Soria,Ágreda,2294,100,1807,78.77,1767,22,40,0,0,0,0,15.336728919071874,0,0,0,0,0,0,0,8.488964346349745,0.2829654782116582,0,25.806451612903224,0,30.84323712507074,4.810413129598189,13.186191284663272
42006,Castilla y León,Soria,Alconaba,152,100,115,75.66,112,2,3,0,0,0,0,16.964285714285715,0,0,0,0,0,0,0,3.5714285714285716,1.7857142857142858,0,34.82142857142857,0,22.321428571428573,11.607142857142858,7.142857142857143
42007,Castilla y León,Soria,Alcubilla de Avellaneda,109,100,89,81.65,89,1,0,0,0,0,0,12.359550561797754,0,0,0,0,0,0,0,4.49438202247191,0,0,51.68539325842696,0,21.348314606741575,1.1235955056179776,7.865168539325842
42008,Castilla y León,Soria,Alcubilla de las Peñas,56,100,41,73.21,41,0,0,0,0,0,0,2.4390243902439024,0,0,0,0,0,0,0,0,0,0,58.53658536585366,0,19.51219512195122,7.317073170731708,12.195121951219512
42009,Castilla y León,Soria,Aldealafuente,77,100,69,89.61,69,2,0,0,0,0,0,20.28985507246377,0,0,0,0,0,0,0,2.898550724637681,0,0,39.130434782608695,0,18.840579710144926,4.3478260869565215,11.594202898550725
42010,Castilla y León,Soria,Aldealices,21,100,18,85.71,16,0,2,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,50,0,6.25,6.25,12.5
42011,Castilla y León,Soria,Aldealpozo,17,100,11,64.71,11,0,0,0,0,0,0,27.272727272727273,0,0,0,0,0,0,0,9.090909090909092,0,0,36.36363636363637,0,18.181818181818183,0,9.090909090909092
42012,Castilla y León,Soria,Aldealseñor,29,100,23,79.31,23,0,0,0,0,0,0,8.695652173913043,0,0,0,0,0,0,0,4.3478260869565215,0,0,39.130434782608695,0,30.434782608695652,4.3478260869565215,13.043478260869565
42013,Castilla y León,Soria,Aldehuela de Periáñez,37,100,29,78.38,29,0,0,0,0,0,0,10.344827586206897,0,0,0,0,0,0,0,6.896551724137931,0,0,37.93103448275862,0,44.827586206896555,0,0
42014,Castilla y León,Soria,Las Aldehuelas,60,100,44,73.33,44,1,0,0,0,0,0,20.454545454545453,0,0,0,0,0,0,0,0,0,0,38.63636363636363,0,22.727272727272727,2.272727272727273,13.636363636363637
42015,Castilla y León,Soria,Alentisque,32,100,23,71.88,23,1,0,0,0,0,0,4.3478260869565215,0,0,0,0,0,0,0,30.434782608695652,0,0,34.78260869565217,0,17.391304347826086,0,8.695652173913043
