codigo,ccaa,prov,mun,censo,perc_escrutado,votantes,part,validos,blancos,nulos,Bildu,BNG,CC,COMP,Cs,ERC,FR,GBAI,JxC,MAR,NA+,NCa,Otros,PACMA,PNV,PP,PRC,PSOE,UP,VOX
28001,Comunidad de Madrid,Madrid,La Acebeda,80,100,64,80,64,0,0,0,0,0,0,17.1875,0,0,0,0,0,0,0,0,0,0,29.6875,0,17.1875,23.4375,12.5
28002,Comunidad de Madrid,Madrid,Ajalvir,3281,100,2481,75.62,2455,24,26,0,0,0,0,21.710794297352344,0,0,0,0,0,0,0,0.8553971486761711,1.5885947046843176,0,17.474541751527497,0,23.29938900203666,11.64969450101833,22.44399185336049
28003,Comunidad de Madrid,Madrid,Alameda del Valle,170,100,148,87.06,148,1,0,0,0,0,0,17.56756756756757,0,0,0,0,0,0,0,0.6756756756756757,1.3513513513513513,0,18.91891891891892,0,30.405405405405407,16.216216216216218,14.18918918918919
28004,Comunidad de Madrid,Madrid,El Álamo,6564,100,4798,73.1,4767,26,31,0,0,0,0,19.152506817705056,0,0,0,0,0,0,0,0.6083490664988462,1.090832808894483,0,17.977763792741765,0,25.802391441157962,13.95007342143906,20.872666247115585
28005,Comunidad de Madrid,Madrid,Alcalá de Henares,136053,99.16,107382,79.59,106445,770,936,0,0,0,0,21.927756118183098,0,0,0,0,0,0,0,1.1714970172389496,1.5003053219972755,0,15.840105218657524,0,30.297336652731456,15.045328573441683,13.494292827281695
28006,Comunidad de Madrid,Madrid,Alcobendas,80628,99.25,64457,80.54,64040,395,416,0,0,0,0,22.7420362273579,0,0,0,0,0,0,0,1.1149281698938163,1.36789506558401,0,20.1842598376015,0,26.631792629606498,12.754528419737664,14.587757651467832
28007,Comunidad de Madrid,Madrid,Alcorcón,126837,96.77,99710,81.24,98842,682,868,0,0,0,0,20.149329232512496,0,0,0,0,0,0,0,1.108840371501993,1.3728981607009165,0,17.35497055907408,0,30.45567673660994,17.272009874344914,11.596284980069202
28008,Comunidad de Madrid,Madrid,Aldea del Fresno,1961,100,1477,75.32,1456,6,21,0,0,0,0,18.475274725274726,0,0,0,0,0,0,0,0.7554945054945055,1.717032967032967,0,18.475274725274726,0,25.206043956043956,15.728021978021978,19.23076923076923
28009,Comunidad de Madrid,Madrid,Algete,14500,95.41,11174,80.77,11088,62,86,0,0,0,0,25.28860028860029,0,0,0,0,0,0,0,0.946969696969697,1.8037518037518037,0,17.415223665223664,0,23.556998556998558,12.472943722943723,17.956349206349206
28010,Comunidad de Madrid,Madrid,Alpedrete,10539,93.71,8161,82.63,8094,51,67,0,0,0,0,23.78304917222634,0,0,0,0,0,0,0,1.1860637509266123,1.507289350135903,0,18.309859154929576,0,21.36150234741784,15.604151223128243,17.61798863355572
28011,Comunidad de Madrid,Madrid,Ambite,420,100,315,75,311,1,4,0,0,0,0,16.077170418006432,0,0,0,0,0,0,0,1.607717041800643,2.2508038585209005,0,19.292604501607716,0,25.080385852090032,17.363344051446944,18.006430868167204
28012,Comunidad de Madrid,Madrid,Anchuelo,918,100,727,79.19,711,6,16,0,0,0,0,20.253164556962027,0,0,0,0,0,0,0,0.2812939521800281,1.969057665260197,0,18.143459915611814,0,25.035161744022503,8.720112517580873,24.753867791842474
28013,Comunidad de Madrid,Madrid,Aranjuez,41563,96.22,30779,76.96,30462,186,317,0,0,0,0,19.525966778281138,0,0,0,0,0,0,0,0.9257435493401616,1.4181603309040771,0,16.801260586960804,0,29.09854901188366,15.356838027706651,16.262884905784254
28014,Comunidad de Madrid,Madrid,Arganda del Rey,34048,89.97,24014,78.39,23749,162,265,0,0,0,0,21.46195629289654,0,0,0,0,0,0,0,1.136889974314708,1.4274285233062445,0,16.23647311465746,0,27.58853004337025,15.078529622299886,16.388058444566088
28015,Comunidad de Madrid,Madrid,Arroyomolinos,20440,86.91,14927,84.02,14812,94,115,0,0,0,0,28.058331082905752,0,0,0,0,0,0,0,0.8236564947339995,1.431271941668917,0,14.3532271131515,0,21.064002160410478,13.725357817985417,19.909532811234133
28016,Comunidad de Madrid,Madrid,El Atazar,78,100,62,79.49,61,1,1,0,0,0,0,14.754098360655737,0,0,0,0,0,0,0,1.639344262295082,1.639344262295082,0,21.311475409836067,0,22.950819672131146,18.0327868852459,18.0327868852459
28017,Comunidad de Madrid,Madrid,Batres,1280,100,1017,79.45,1012,9,5,0,0,0,0,19.07114624505929,0,0,0,0,0,0,0,1.5810276679841897,2.075098814229249,0,14.229249011857707,0,22.233201581027668,21.14624505928854,18.774703557312254
28018,Comunidad de Madrid,Madrid,Becerril de la Sierra,4069,65.27,2196,82.68,2182,6,14,0,0,0,0,18.377635197066912,0,0,0,0,0,0,0,0.7332722273143905,0.8249312557286893,0,18.240146654445464,0,23.006416131989003,16.86526122823098,21.67736021998167
28019,Comunidad de Madrid,Madrid,Belmonte de Tajo,1269,100,990,78.01,981,4,9,0,0,0,0,14.37308868501529,0,0,0,0,0,0,0,1.019367991845056,1.7329255861365953,0,15.392456676860347,0,36.18756371049949,15.698267074413863,15.188583078491336
28020,Comunidad de Madrid,Madrid,Berzosa del Lozoya,169,100,110,65.09,109,0,1,0,0,0,0,14.678899082568808,0,0,0,0,0,0,0,0,0,0,23.853211009174313,0,20.18348623853211,33.944954128440365,7.339449541284404
28021,Comunidad de Madrid,Madrid,El Berrueco,576,100,387,67.19,386,3,1,0,0,0,0,15.544041450777202,0,0,0,0,0,0,0,0.7772020725388601,1.5544041450777202,0,22.797927461139896,0,21.761658031088082,25.906735751295336,10.880829015544041
28022,Comunidad de Madrid,Madrid,Boadilla del Monte,36550,89.91,28260,85.99,28147,184,113,0,0,0,0,27.66547056524674,0,0,0,0,0,0,0,0.5826553451522365,0.9841190890681067,0,26.031193377624614,0,16.2077663694177,8.331260880378016,19.543823498063738
28023,Comunidad de Madrid,Madrid,El Boalo,5090,100,4252,83.54,4212,31,40,0,0,0,0,21.937321937321936,0,0,0,0,0,0,0,0.5935422602089269,1.2820512820512822,0,16.54795821462488,0,21.17758784425451,18.945868945868945,18.779677113010447
28024,Comunidad de Madrid,Madrid,Braojos,168,100,146,86.9,145,1,1,0,0,0,0,15.172413793103448,0,0,0,0,0,0,0,0,0,0,30.344827586206897,0,14.482758620689655,16.551724137931036,22.75862068965517
28025,Comunidad de Madrid,Madrid,Brea de Tajo,404,100,314,77.72,305,3,9,0,0,0,0,9.508196721311476,0,0,0,0,0,0,0,0.9836065573770492,0,0,42.295081967213115,0,21.311475409836067,9.180327868852459,15.737704918032787
28026,Comunidad de Madrid,Madrid,Brunete,6703,90.41,4901,80.87,4854,18,47,0,0,0,0,22.476308199423155,0,0,0,0,0,0,0,0.8034610630407911,1.5451174289245984,0,20.560362587556654,0,19.283065512978986,15.142150803461064,19.818706221672848
28027,Comunidad de Madrid,Madrid,Buitrago del Lozoya,1200,100,920,76.67,906,4,14,0,0,0,0,17.549668874172184,0,0,0,0,0,0,0,1.6556291390728477,0.22075055187637968,0,20.750551876379692,0,30.573951434878587,13.35540838852097,15.45253863134658
28028,Comunidad de Madrid,Madrid,Bustarviejo,1820,63.35,954,82.74,946,3,8,0,0,0,0,12.896405919661733,0,0,0,0,0,0,0,0.6342494714587738,1.5856236786469344,0,17.970401691331922,0,21.67019027484144,30.866807610993657,14.059196617336152
28029,Comunidad de Madrid,Madrid,Cabanillas de la Sierra,562,100,459,81.67,456,2,3,0,0,0,0,16.885964912280702,0,0,0,0,0,0,0,1.3157894736842106,1.7543859649122806,0,21.271929824561404,0,20.614035087719298,19.95614035087719,17.763157894736842
28030,Comunidad de Madrid,Madrid,La Cabrera,1815,100,1438,79.23,1395,10,43,0,0,0,0,16.989247311827956,0,0,0,0,0,0,0,1.003584229390681,1.3620071684587813,0,18.996415770609318,0,24.229390681003583,21.50537634408602,15.197132616487455
28031,Comunidad de Madrid,Madrid,Cadalso de los Vidrios,2140,100,1642,76.73,1614,11,28,0,0,0,0,13.135068153655514,0,0,0,0,0,0,0,0.18587360594795538,0.6815365551425031,0,24.473358116480792,0,34.26270136307311,8.85997521685254,17.71995043370508
28032,Comunidad de Madrid,Madrid,Camarma de Esteruelas,5042,100,4039,80.11,3992,23,47,0,0,0,0,24.824649298597194,0,0,0,0,0,0,0,0.8517034068136272,2.004008016032064,0,14.103206412825651,0,26.227454909819638,12.82565130260521,18.587174348697395
28033,Comunidad de Madrid,Madrid,Campo Real,4082,100,3172,77.71,3140,13,32,0,0,0,0,22.229299363057326,0,0,0,0,0,0,0,0.732484076433121,1.624203821656051,0,20.70063694267516,0,22.006369426751593,11.59235668789809,20.70063694267516
28034,Comunidad de Madrid,Madrid,Canencia,370,100,284,76.76,280,0,4,0,0,0,0,16.071428571428573,0,0,0,0,0,0,0,0,0.35714285714285715,0,26.785714285714285,0,24.285714285714285,14.285714285714286,18.214285714285715
28035,Comunidad de Madrid,Madrid,Carabaña,1394,100,1057,75.82,1043,3,14,0,0,0,0,17.066155321188877,0,0,0,0,0,0,0,0.7670182166826462,1.2464046021093,0,20.517737296260787,0,29.530201342281877,15.627996164908916,14.956855225311601
28036,Comunidad de Madrid,Madrid,Casarrubuelos,2675,100,2135,79.81,2093,17,42,0,0,0,0,21.40468227424749,0,0,0,0,0,0,0,2.150023889154324,2.0066889632107023,0,11.801242236024844,0,22.025800286669853,20.401337792642142,19.39799331103679
28037,Comunidad de Madrid,Madrid,Cenicientos,1578,29.4,361,77.8,359,0,2,0,0,0,0,12.534818941504179,0,0,0,0,0,0,0,0,0,0,20.33426183844011,0,42.89693593314763,8.356545961002785,15.877437325905293
28038,Comunidad de Madrid,Madrid,Cercedilla,5155,59.98,2466,79.75,2437,15,29,0,0,0,0,19.532211735740663,0,0,0,0,0,0,0,0.9027492819039803,1.5592942141977841,0,16.495691423881823,0,25.56421830118999,20.558063192449733,14.772260976610587
28039,Comunidad de Madrid,Madrid,Cervera de Buitrago,125,100,103,82.4,103,2,0,0,0,0,0,14.563106796116505,0,0,0,0,0,0,0,0,0,0,22.33009708737864,0,35.922330097087375,18.446601941747574,6.796116504854369
28040,Comunidad de Madrid,Madrid,Ciempozuelos,16652,100,11706,70.3,11545,65,161,0,0,0,0,19.696838458207015,0,0,0,0,0,0,0,1.0394110004330879,1.6630576006929407,0,13.815504547423126,0,28.73105240363794,17.15028150714595,17.340840190558684
28041,Comunidad de Madrid,Madrid,Cobeña,4789,100,4012,83.78,3973,23,39,0,0,0,0,27.30933803171407,0,0,0,0,0,0,0,0.8306065945129625,2.0135917442738487,0,15.630505914925749,0,21.293732695695947,12.131890259249937,20.211427133148753
28042,Comunidad de Madrid,Madrid,Colmenar del Arroyo,1266,100,1020,80.57,1010,2,10,0,0,0,0,17.524752475247524,0,0,0,0,0,0,0,1.386138613861386,2.0792079207920793,0,22.574257425742573,0,20.198019801980198,15.148514851485148,20.89108910891089
28043,Comunidad de Madrid,Madrid,Colmenar de Oreja,6169,100,4567,74.03,4477,32,90,0,0,0,0,17.26602635693545,0,0,0,0,0,0,0,1.2285012285012284,1.2955103864194772,0,17.422381058744694,0,26.91534509716328,13.960241232968505,21.19723028813938
28044,Comunidad de Madrid,Madrid,Colmenarejo,6193,100,5040,81.38,4991,31,49,0,0,0,0,22.059707473452214,0,0,0,0,0,0,0,1.0018032458425166,1.3824884792626728,0,15.608094570226408,0,24.143458224804647,18.1927469445001,16.99058304948908
28045,Comunidad de Madrid,Madrid,Colmenar Viejo,35264,100,27878,79.06,27609,180,269,0,0,0,0,22.71360788148792,0,0,0,0,0,0,0,1.082980187619979,1.4814009924300047,0,17.602955557970226,0,25.25263501032272,15.860770038755478,15.35368901445181
28046,Comunidad de Madrid,Madrid,Collado Mediano,4776,85.72,3392,82.85,3362,20,29,0,0,0,0,21.08863771564545,0,0,0,0,0,0,0,1.338488994646044,1.754907792980369,0,19.066032123735873,0,22.367638310529447,15.913146936347411,17.87626412849494
28047,Comunidad de Madrid,Madrid,Collado Villalba,42848,94.74,31585,77.81,31261,204,324,0,0,0,0,21.624388215348198,0,0,0,0,0,0,0,1.183583378650715,1.6602156041073541,0,15.959182367806532,0,27.078468379130545,17.41786891014363,14.423722849556956
28048,Comunidad de Madrid,Madrid,Corpa,504,100,399,79.17,392,6,7,0,0,0,0,12.5,0,0,0,0,0,0,0,1.530612244897959,1.530612244897959,0,15.306122448979592,0,31.887755102040817,22.70408163265306,13.010204081632653
28049,Comunidad de Madrid,Madrid,Coslada,57903,96.59,46321,82.83,45919,319,402,0,0,0,0,21.191663581523986,0,0,0,0,0,0,0,1.287048933992465,1.5679783967420893,0,13.162307541540539,0,32.274221999608,19.606263202595876,10.215814804329362
