codigo,ccaa,prov,mun,censo,perc_escrutado,votantes,part,validos,blancos,nulos,Bildu,BNG,CC,COMP,Cs,ERC,FR,GBAI,JxC,MAR,NA+,NCa,Otros,PACMA,PNV,PP,PRC,PSOE,UP,VOX
52001,Melilla,Melilla,Melilla,54141,67.3,22412,61.51,22182,152,215,0,0,0,0,11.486791091876295,0,0,0,0,0,0,0,25.40348029934181,0,0,22.148588945992245,0,20.92236948877468,3.8680010819583446,15.485528807140925
